filepath,caption
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4230_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3473_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4332_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6503_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_325_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6054_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2340_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9820_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4024_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9461_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7195_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_31_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3332_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5815_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9884_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1003_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6741_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6701_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4881_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_500_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5381_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6134_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4981_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5711_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7231_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2492_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9123_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_301_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_631_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1290_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4963_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6745_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4434_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1534_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_51_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9430_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1665_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3180_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7165_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7421_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2813_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7755_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_331_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_671_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9982_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5730_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_763_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3005_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2924_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9610_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_965_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5323_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5194_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9135_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4853_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5321_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2692_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7291_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5040_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4533_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8542_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2244_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2460_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5635_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2030_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_815_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6703_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9665_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3993_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7164_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7093_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5063_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4421_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3864_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7481_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7321_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4535_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7144_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5821_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2323_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7042_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2774_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6055_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1992_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1344_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6234_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_863_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1485_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_352_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_623_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_650_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2465_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6564_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3820_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5311_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8782_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2220_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4851_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6073_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5180_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5315_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7261_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1714_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4252_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9850_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5812_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_804_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6000_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7923_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8734_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1053_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5841_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6021_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1063_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9110_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7053_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7514_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_494_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_112_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7853_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2435_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3692_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4095_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4255_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_691_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3451_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7673_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6272_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7354_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9870_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7154_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6201_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_543_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_120_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6560_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6205_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7650_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5295_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2630_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2681_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2505_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8754_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1811_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1350_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6570_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_574_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4170_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6052_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5554_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2900_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_964_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3093_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1252_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2821_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5774_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8301_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1675_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7260_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2802_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8512_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3464_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5564_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1903_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1501_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9455_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1054_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1250_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8002_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9221_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8574_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6295_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2964_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_651_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4761_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3411_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1822_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1510_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3304_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3420_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4664_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4611_train.png,A
